venue_name,date,review
The Starry Plough,"Mar 24, 2017",Irish bar. I got a pint while I was waiting for my to go order. I got the pesto sandwich and the fish sandwich. The guy was nice enough to tell me to have it added onto my food since I had a card and there's a $10 minimum. We went splitsies so I got to try both and they were both good. Wouldn't travel there specially for those sandwiches but the beer and the fries were worth writing home about.
The Starry Plough,"Mar 19, 2017","Arrived at 2:15 on a Sunday afternoon, just after opening. I was the first person in and sat at the bar. Bartender helpful & friendly. I ordered the cheeseburger with fries & a Pranqster. Burger came out hot and delicious! Grilled onions with fresh lettuce and tomatoes - great quality. Fries are amazing! Fresh, hot, house made. Highly recommend!"
The Starry Plough,"Mar 16, 2017",Open mic MC/host ruins the night.I went for an open mic on a Wednesday night and never plan to come again. The mc/host of the event was offended by a rather innocuous poem because it wasn't 100% PC. After I read she lectured me on my insensitivity and immaturity (while also making unsolicited attacks on my writing quality). If you're not part of the in crowd you're not welcome. Don't bother unless you know people or want to be told what to say and how to think.I must note that the bartender was friendly and attentive and if I were rating the bar service alone I'd give 5 stars.
The Starry Plough,"Feb 19, 2017","Had dinner here on a Sunday evening. Ordered both Sunday specials: corned beef and cabbage and shepherd's pie. Both were delicious and exactly what you want on a cold wet Sunday evening when you are craving something hearty and homemade tasting. The portions are very generous and we left happy and satisfies. The prices are very reasonable. Musics a little on the loud side, but hey, it's a pub."
The Starry Plough,"Jan 24, 2017","I don't venture outside San Francisco enough, so when it came time to plan a hangout with my friends who live in the East Bay, we decided on somewhere in Oakland. The Starry Plough seemed close enough to the Ashby BART station, so we met up there. Upon walking in, it was cool to see a group of musicians jamming out on their instruments! Seemed like they were friends that do this often.We were originally planning to eat dinner here, but it turns out the kitchen was closed. Probably remodeling. That's too bad. We did enjoy a beer before heading to our next destination. They have a decent selection of beers, though I wasn't too thrilled about the cleanliness of the seating areas. It was a mediocre place to hang out. I wouldn't be thrilled about coming back here again, but I'm sure some customers have made The Starry Plough their regular, comfortable watering hole!"
The Starry Plough,"Jan 15, 2017","Absolutely love this place! I stumbled upon the Starry Plough because I was craving a burger. Holy shit did they deliver. They have the best burgers in Berkeley bare none. If you want live music, a great brew, and a damn good burger this is your place. Cheers!"
The Starry Plough,"Dec 28, 2016","In search of pizza in the Ashby area, we Yelped ourselves to the Starry Plough. And, expecting pizza, we were surprised to be welcomed by a local folk band. We curiously entered the 'dive-bar-meets-Irish-pub', ordered beers and grabbed some pizza. The beer selection wasn't too great, with brews ranging between 'meh' to decent. The pizza, however, was not bad at all: tasty, cooked all the way through and nicely balanced out. Overall, Starry Plough seems like a fun place to hang out with a friend and eat some pizza and catch up... if you don't mind the beer."
The Starry Plough,"Dec 27, 2016",Loved this place but it has changed a lot as it has gotten more attention. Funk night used to be real funk! And much more intimate and no rock band performing? But still great vibes nonetheless. Miss the old funk nights though.
The Starry Plough,"Dec 24, 2016","Some come for the good selection of beer, some come for the fun nightly events, personally I come in for the freaking amazing food. Seriously, the chefs here know how to make a mean burger (I strongly recommend the jalapeño burger--and they do too) and the fries are so delicious they're a euphoric experience in and of themselves. One time I ordered an apple bread pudding dessert and the entire bar was in awe with the amazing, glorious piece of culinary perfection they whipped up. As for the setting, the plough has the perfect ""casual, local bar"" vibe mixed with the exciting event atmosphere. It's rare to find a chill bar that simultaneously caters to the hardworking after-work drinking crowd as well as artists AND families. it's a nice feeling. Reminds me of home."
The Starry Plough,"Dec 12, 2016","I had a couple of bad experiences with their Sunday family events and came close to writing it off. We were blown away, though, when we showed up on a random Saturday night to find a large group of Irish folk musicians. They seemed to be having a jam session and the vibe was absolutely lovely. Folks were friendly and my husband felt like he'd been transported back to the Scottish isles. So glad we went back!"
