place_id,place_name,review_id_hash,rating,review_text,published_at,published_at_date,response_from_owner_text,response_from_owner_ago,response_from_owner_date,review_likes_count,total_number_of_reviews_by_reviewer,total_number_of_photos_by_reviewer,is_local_guide,review_translated_text,response_from_owner_translated_text
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,e31208e4f5fdad16a9108758538b0ce5,3,Fun Club for New Bands..Pub Grub & Drinks,5 years ago,2019-03-29 13:03:11.213583,,,,0,6,,False,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,28fc1f55882135e9091162a244830a6e,5,Great place to see a band!,5 years ago,2019-03-29 13:03:11.217021,,,,0,68,37,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,e2772dd4c550c5b1a016aeff46ac7936,5,,5 years ago,2019-03-29 13:03:11.220167,,,,0,24,1,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,33ebb7db1b7b21310d4d60370649c211,4,"Small indy rock venue with a good bar and friendly staff.  Sells out quickly and sometimes has surprisingly well recognized talent in a variety of genrea, so get on their list.",5 years ago,2019-03-29 13:03:11.222716,,,,0,272,122,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,d018386b341801fcf91a371133f98753,5,"Fun small music venue.  Staff was nice, people were friendly. Good environment all around.",5 years ago,2019-03-29 13:03:11.225520,,,,0,42,,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,4f5610eded0739c37db9f0f3940d940e,5,,5 years ago,2019-03-29 13:03:11.228310,,,,0,19,2,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,094d1b7905e24e2d39e2c1c1511ba0f9,5,"Hi. Went to see a friends band play  . Implosion. First time there. Good venue, friendly staff ,,will be back.",5 years ago,2019-03-29 13:03:11.230727,,,,0,67,,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,d1d8d58bda5c69f231e51890f4e8e453,5,amazing new years eve 2018,5 years ago,2019-03-29 13:03:11.233083,,,,0,293,441,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,ffa22067532a351966de070a70d8c872,4,,5 years ago,2019-03-29 13:03:11.795618,,,,0,6,12,False,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,69cbeddd2e0e03636ad59dfad5f74b4b,4,,5 years ago,2019-03-29 13:03:11.798840,,,,0,8,102,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,6aaeca9e3499f86417b14247305a0d09,5,One of the best places to catch a show.,5 years ago,2019-03-29 13:03:11.802000,,,,0,8,1,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,a676aff935b0f1bac6a5e8c6c60fcbcd,4,Crowded but good space for live music,5 years ago,2019-03-29 13:03:11.805106,,,,0,315,3255,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,07c0a4935e0f3eed383d136c6931821e,5,Enjoy,5 years ago,2019-03-29 13:03:11.807920,,,,0,7,,False,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,ea247306f4597df4568145f8fe5dec6d,5,,5 years ago,2019-03-29 13:03:11.810712,,,,0,418,400,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,3464e1dde02581f7c6458773439cc576,5,,5 years ago,2019-03-29 13:03:11.813737,,,,0,42,14,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,c31c33acde32f4eb19f93b77ae0fc698,5,,5 years ago,2019-03-29 13:03:11.816151,,,,0,28,1,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,2168a53346e1ce31c0de6017a41dd727,5,,5 years ago,2019-03-29 13:03:11.818632,,,,0,,,,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,ec4f52b8ec39071d2dc36584c4eed1ea,5,"We actually came to Bottom of the Hill for a kids show of all things! The staff were all incredibly helpful and friendly, the venue was clean and the entertainment was great! Would absolutely attend shows here again in the future and we appreciate them hosting an all ages event as well!",5 years ago,2019-03-29 13:03:11.820609,,,,1,34,209,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,5500b133b28ce4037b417371b3bbee48,5,,5 years ago,2019-03-29 13:03:12.309680,,,,0,4,,False,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,142ba0e4680c2d84f85fc9848de62a22,5,,5 years ago,2019-03-29 13:03:12.313079,,,,0,61,15,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,63bc4efd70ec386a6359ebb33010e9d7,5,,5 years ago,2019-03-29 13:03:12.316273,,,,0,7,1,False,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,bd4dcbb6f36d4265db9b030d73401b67,5,Been going here since I turned 21 in 96 and the place hasnt changed a bit. One of my absolute favorite venues in SF. Intimate and cheap drinks. Score!,5 years ago,2019-03-29 13:03:12.317477,,,,0,190,15,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,19a86e2748f5178c9334a0c4b815ded9,5,,5 years ago,2019-03-29 13:03:12.318895,,,,0,1,,False,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,ae30a2acd39549ab06960a5a597394d5,5,,5 years ago,2019-03-29 13:03:12.320070,,,,0,21,30,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,2c77bfc0fb2fc2e8b496e096f790c698,1,"Loud! So loud that I couldnt really hear the band, if you know what I mean",5 years ago,2019-03-29 13:03:12.321326,,,,0,45,1,False,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,dff76ebc2c58bae7c9a72f240e1017a5,5,,5 years ago,2019-03-29 13:03:12.322697,,,,0,27,2,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,8b404bcccf98bfbfd2fb945f9abd40a9,5,"One of my favorite venues in San Francisco. Ive seen so many amazing concerts here over the years. So glad it still exists, given the changing nature of the city. Affordably priced drinks, excellent ambiance, fantastic shows.",5 years ago,2019-03-29 13:03:12.323926,,,,1,79,7,False,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,1985c16bfeeb0869eb40805393ebeb75,5,,5 years ago,2019-03-29 13:03:12.325283,,,,0,36,10,False,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,15359a5c0e69c612a765f704d2a45136,5,"Great bar club whatever you call it, good music and company",5 years ago,2019-03-29 13:03:12.848560,,,,0,25,3,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,b73c0c53325f29f4da4d7148d7425196,5,,5 years ago,2019-03-29 13:03:12.851600,,,,0,34,1,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,177b4632e2a83dff3e1de96ad124ab36,5,,5 years ago,2019-03-29 13:03:12.853801,,,,0,9,11,False,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,f2251ee77768f799318e8da253e71299,5,"Cool venue, and has a nice character to it. There s a patio you cal take a bunch of cool pictures in too.",5 years ago,2019-03-29 13:03:12.855836,,,,1,22,1,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,dd0860b465cd0fcdb27a8fe18904445f,5,,5 years ago,2019-03-29 13:03:12.858264,,,,0,13,13,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,167337757717b33c6c731a5302f887fb,4,,5 years ago,2019-03-29 13:03:12.860419,,,,0,9,,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,ed9380722eb8a6eb7bd444034278c703,4,"Cool music venue. Very small so gets hot, but easy to get a great view. Amazing  sound. Bar takes credit  and cash! Score",5 years ago,2019-03-29 13:03:12.862532,,,,0,97,636,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,605b9d774bbdd1bacf3599957c04a4f5,5,,5 years ago,2019-03-29 13:03:12.865157,,,,0,1,4,False,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,0418c92de2dc13221f0457802dab608a,5,One of the best shows Ive been to big shout out to fang for tearing it up a d keeping the scene we love alive,5 years ago,2019-03-29 13:03:12.867510,,,,0,145,,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,585c9be170c8b9ad42d682905c8e30c7,5,,5 years ago,2019-03-29 13:03:12.870654,,,,0,9,,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,186c5d3b1974df8fa9acabaf35159e07,5,Great venue on the smaller side to see music. Also serves bar food.,5 years ago,2019-03-29 13:03:13.399613,,,,0,135,13,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,07ac50d8973178b38dc7fb14724287de,5,,5 years ago,2019-03-29 13:03:13.403356,,,,0,,,,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,dff8d4d31fed180a3ab29e48a70b14fb,5,,5 years ago,2019-03-29 13:03:13.406186,,,,0,53,149,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,79362a30c59d96a91561e406713527f4,5,,5 years ago,2019-03-29 13:03:13.408978,,,,0,3,9,False,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,b087897f75d1d43337381fbc9a4c2e9c,5,,5 years ago,2019-03-29 13:03:13.411388,,,,0,18,25,False,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,dc66cd2676d304b3fa26a886b9b96b62,5,,5 years ago,2019-03-29 13:03:13.413801,,,,0,23,230,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,48d2915a8ae4787d2f1df3502a308a49,5,,5 years ago,2019-03-29 13:03:13.416183,,,,0,57,56,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,9b0a34f06ad3139ad5f9609d7d2c0348,5,,5 years ago,2019-03-29 13:03:13.418290,,,,0,12,,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,ee9aa739f38d273d410beed8fa179906,5,"Awesome little venue, hosts lots of great small acts and has a good bar. Can get a little crowded for some shows, best sound is in the middle of the floor",5 years ago,2019-03-29 13:03:13.420444,,,,0,37,3,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,ee6e69062a9b6f0f48cf1ea3c3d594d7,5,,5 years ago,2019-03-29 13:03:13.422847,,,,0,24,14,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,a4233cf8403cbb00d445ba6a2a29ae04,5,"Great place for music. Thev atmosphere is cool. Its pretty historic. Sound is great. Booze is pretty standard priced, maybe slightly high. Bartenders are friendly and fast.",5 years ago,2019-03-29 13:03:13.933741,,,,0,6,,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,daa6673d9ee9a423dfdebfa6c8698274,5,,5 years ago,2019-03-29 13:03:13.939521,,,,0,32,4,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,9ee6485f1f4ace373494598173c9dc61,5,GREAT little club with awesome sound and even more awesome people working there...,5 years ago,2019-03-29 13:03:13.942526,,,,0,107,206,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,2bd930e18e96b3d2b9bb7cfb275f8304,5,Great place. Nice selection of beers. Had a blast with the live music.,5 years ago,2019-03-29 13:03:13.946283,,,,0,91,32,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,239d7b12dd45d8bb8ad2d50ed0450164,5,,5 years ago,2019-03-29 13:03:13.949134,,,,0,39,42,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,caa8aae942d3922c95f746608f0df914,5,The place is pretty great. It is cash only but they have an ATM if needed. Street parking was good and I went on a Saturday night. They have a full bar & kitchen. They also have a back patio where you can hang and smoking is allowed there. Seating is somewhat limited as its a live-music venue. Great experience.,5 years ago,2019-03-29 13:03:13.951269,,,,0,19,3,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,028324dd2b9d97542993d89290e5c0fc,5,,5 years ago,2019-03-29 13:03:13.953685,,,,0,,,,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,239eac8f5d24c48c53367c25052a8766,5,,5 years ago,2019-03-29 13:03:13.955779,,,,0,,,,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,e0fcfc3ff97baf76ea994cbb85ce79bd,5,"As a performer this place is as good as it gets. Pro staff, pro sound and pro amenities.",5 years ago,2019-03-29 13:03:13.957824,,,,0,38,45,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,4eb7c5728e3044151897d004512e86f6,5,,5 years ago,2019-03-29 13:03:13.959983,,,,0,2,,False,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,2cfb753526858289548f1fb1de1540dc,5,,5 years ago,2019-03-29 13:03:14.486885,,,,0,77,414,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,d92598396436321ce711c4d61a6b5552,2,"The sound person turns the PA up so loud that you cant really get the hang of what the band is trying to do. They sell earplugs at the bar (clue?).... The best seat in the house was on the front sidewalk. I have no idea why the volume is so loud. It doesnt sound good, it just sounds loud!",5 years ago,2019-03-29 13:03:14.490754,,,,0,8,,False,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,0dbe13e4bf1ed55fa03b7aab9860dc7b,5,"Excellent gig venue, drink and food selections and all around awesome place to see a band or three!!",5 years ago,2019-03-29 13:03:14.494229,,,,0,32,40,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,591bc726f4dbc0561205fac459c83d65,5,Best.,5 years ago,2019-03-29 13:03:14.497695,,,,0,13,98,False,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,6fb681e2b2b9210e57ca691f843dfb5f,5,,5 years ago,2019-03-29 13:03:14.501139,,,,0,44,118,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,efeab026d5a2c4ce3ff78dc172b8fbce,4,,5 years ago,2019-03-29 13:03:14.503760,,,,0,14,,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,e9134ab6571cf1104b534546d881f216,5,,5 years ago,2019-03-29 13:03:14.506195,,,,0,24,103,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,75783e1484a2c877b51a5e8b76cbf6a3,5,Small venue that books killer local bands. Power House was dope as eff!,5 years ago,2019-03-29 13:03:14.508669,,,,0,16,4,False,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,47fac5122818717dc51fa0a7672ce42b,5,Nice people,5 years ago,2019-03-29 13:03:14.511375,,,,0,29,37,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,d1ef0528ea723dda9f055cb1c965a52f,4,,5 years ago,2019-03-29 13:03:14.514221,,,,0,41,54,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,68333c41272104394b58e0e9ff06440f,5,Awesome music venue with nice beer selection,5 years ago,2019-03-29 13:03:15.023671,,,,0,161,1206,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,a9826687cc3624a8a58b56cd428735c9,5,,5 years ago,2019-03-29 13:03:15.026747,,,,0,67,248,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,74d660e5bbd40360a1a194bed54eb04b,5,,5 years ago,2019-03-29 13:03:15.029295,,,,0,1,2,False,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,4919f8b5a7b7731fe3e0c304520d9008,5,"Awesome little venue that seems to be setup for smaller artists, but has a great vibe. The place is mostly a dive bar, with little tables / seats and a stage, from what I know, since they mostly focus on shows. the acoustics are alright, definitely fine for seeing someone you enjoy. I read previous reviews stating parking may result in break-ins, but parking about a block away had no issue, it didnt even feel sketchy, though I would still hide or take valuables. It mostly is an industrial from what I can tell (live in the East bay), with little people roaming around at night outside of people in the neighborhood or people working.",5 years ago,2019-03-29 13:03:15.031647,,,,0,95,103,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,61e84f83ce0173261358e328e5f5c2d1,5,I love the size of the venue and the funky vibe. Good spot to check out local bands especially.,5 years ago,2019-03-29 13:03:15.034042,,,,0,180,191,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,80c6622b71e22ee7499a2282995bcacb,5,"Great music venue! Easy to reach off freeway, neighborhood seems safe. Food served until late.",5 years ago,2019-03-29 13:03:15.036689,,,,0,63,15,False,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,4fe0b66918bec779c0d27a39ecc644b7,5,,5 years ago,2019-03-29 13:03:15.039405,,,,0,16,4,False,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,7b91b93395ed57e6e769e9f20f89d33f,5,,5 years ago,2019-03-29 13:03:15.041836,,,,0,23,13,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,0b45c07922acc8fa9c66f693d2a66156,4,,5 years ago,2019-03-29 13:03:15.044307,,,,0,73,2,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,2f14690c2a5aa446d8b06e44d2d43d9f,5,,5 years ago,2019-03-29 13:03:15.046985,,,,0,1,,False,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,bd7ddc18d33f706ee589ed0c8bfec00e,5,,5 years ago,2019-03-29 13:03:15.564738,,,,0,20,332,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,52e6a72c5dd6eabb889a732383171ab3,5,One of my favorite venues.,5 years ago,2019-03-29 13:03:15.568351,,,,0,28,53,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,5f313055ed84207e2d9ff97d817974d1,3,"I like the venue for seeing my favorite bands when they come to town, and for watching my  local and touring friends bands open the shows.but, the band lineups are 75% not my choice for music...and then the other 25% of the time I  really am glad there is a place this size to see...aomeone like The Zeros or The  Lillingtons...in SF.. ..fun outside garden/lounge area...good for socializing. Cool area in the back of the club for bands to set up merch tables to sell records and tshirts...etc.... Cover charge is decent for a medium capacity venue. Bartenders are usually prompt...I feel the prices for drinks are on the higher side. The vibe can be a little cold as far as friendliness is concerned. All staff seem a bit standoffish, but it is not a big concern to me in the grand scheme of things,as no one is militant or helecoptering over me. I can relax here and it feels adaquately spacious inside and out. Parking is okay...I usually find a space. The location is good, not too far from the Bay bridge.",5 years ago,2019-03-29 13:03:15.571882,,,,0,24,5,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,56d741845d4051b6eb917e7fca315658,5,,5 years ago,2019-03-29 13:03:15.575217,,,,0,2,1,False,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,74442caf7031288e620ef05056d2decf,5,,5 years ago,2019-03-29 13:03:15.577642,,,,0,16,8,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,880269e8d1fb1ba8bcfc8bb464c8460f,3,,5 years ago,2019-03-29 13:03:15.580167,,,,0,15,16,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,171ae4a547d58779740366d76424a817,5,,5 years ago,2019-03-29 13:03:15.582554,,,,0,9,,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,1f8d6ecf6a0b1373a6aa713a02e90e45,5,Great music venue. Intimate and welcoming. Great stage which you can get close to. Nice bar and some food available. Highly. recommended.,5 years ago,2019-03-29 13:03:15.585065,,,,0,138,18,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,0c9d7ff37161975703afb496c2655562,4,Great venue.,5 years ago,2019-03-29 13:03:15.587512,,,,0,21,4,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,15c99aecffd511be63f973eaffb6551c,5,Great venue!,5 years ago,2019-03-29 13:03:15.589930,,,,0,16,18,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,7867dd89ac953833373bf39792b9231d,5,,5 years ago,2019-03-29 13:03:16.098185,,,,0,8,,False,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,5b702553831d6f77c85e84c6c44036e6,5,,5 years ago,2019-03-29 13:03:16.099944,,,,0,1,,False,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,f6348b60d310aa3a21c420e0415d061d,5,Fantastic place to see a show.  Catch your favorite bands here before they blow up and play arenas!,5 years ago,2019-03-29 13:03:16.101510,,,,0,16,17,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,a0c732e9aae7558a82520fdf5d773941,5,One of the best small music venues. Great PA.,5 years ago,2019-03-29 13:03:16.103425,,,,0,77,1623,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,3e09c9e72c90b81cfc5fcfaf6bb0b0b8,4,,5 years ago,2019-03-29 13:03:16.105378,,,,0,14,3,False,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,ade3f7247fef52a43296a1d83646d716,3,"Cool venue to see bands and local bands perform. Its small and does tend to fill up at capacity. Drinks are okay, but the bartender did make a good vodka and soda with some slice.",5 years ago,2019-03-29 13:03:16.106992,,,,0,50,7,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,a289c1621d4ec047da4813af9199015c,5,,5 years ago,2019-03-29 13:03:16.108851,,,,0,22,146,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,9def1e7f83203862bfe2f30e3b21ae77,5,"Friendly service, fun atmosphere and good gigs.",5 years ago,2019-03-29 13:03:16.110469,,,,0,71,3,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,28e23e65c3450332349f5ccb0079c1f4,5,Went to see my bosss band play. It was awesome and great entertainment.,5 years ago,2019-03-29 13:03:16.112636,,,,0,5,,False,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,3d9c75296bc76a8de969adcbb218fdf3,5,"Great Club, Fabulous Music and drinks!",5 years ago,2019-03-29 13:03:16.114412,,,,0,164,15,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,f3aec480d6cc023969a25b8b6dda4ab4,5,,5 years ago,2019-03-29 13:03:16.634057,,,,0,2,8,False,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,5c870b6517d4bea500f664c51ecf6102,4,,5 years ago,2019-03-29 13:03:16.637920,,,,0,25,,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,ee458a17d4e4aea2de42f00310e2cdbe,3,,5 years ago,2019-03-29 13:03:16.640921,,,,0,2,4,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,0fb52bff0b6aef51471c8d17360a0972,5,,5 years ago,2019-03-29 13:03:16.643482,,,,0,427,381,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,3b530b28a3d00c8eef0b04f672eaf5a2,5,,5 years ago,2019-03-29 13:03:16.646290,,,,0,91,1,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,b17e017c12e1a53a4b85b252899cb807,5,"Bouncers are cool, bartenders are awesome, beer is",5 years ago,2019-03-29 13:03:16.648755,,,,0,518,102,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,f26b9f6cb08bc5bcfd02d72476d26d62,5,,5 years ago,2019-03-29 13:03:16.651209,,,,0,24,19,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,f710f4cd375fd946c54978729f6153e6,5,,5 years ago,2019-03-29 13:03:16.653330,,,,0,3,,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,00308f11acce208f0d9dd9f4817b1bcc,5,,5 years ago,2019-03-29 13:03:16.655405,,,,0,83,2,False,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,25cf31d910267c0e2d246791b3439244,5,Excellent burgers... But more importantly... Excellent sound. Of all the places we played across the US this place had the best sounding room. Staff were courteous and professional and make no bones that you have to watch your stuff in this neighborhood... Cars broken into etc.  Theres a big sign on their window and the manager keeps a boot on the wheel of her car.,5 years ago,2019-03-29 13:03:16.657385,,,,0,61,234,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,2608d6826c50b235a0678fc6e56d4416,5,"Flew in from Houston to see some friends and catch a concert here--this is now one of my favorite venues! A great bar staff with fair prices, and plenty of space throughout to kick back and enjoy whoever is on stage. Will definitely be coming back!",5 years ago,2019-03-29 13:03:17.249707,,,,2,54,54,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,c331a074e963e910c8762f77262c0e2a,4,"Great music, small venue but good acoustics. And a back area to go to sit and talk away from the crowd and music",5 years ago,2019-03-29 13:03:17.253496,,,,0,33,11,False,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,601cf3096478eb73dd0a98adcde53a12,5,"This was a nice, small intimate venue. Its easy to get up close to the stage and there is a bag check option at the bar. You can typically buy tickets in advance or at the door, at least, I had those options. The sound as good but the lighting is pretty dark, even for a club. I would recommend bringing ear plugs, especially if youre up close. There are mens and womens bathrooms but theyre not clearly labeled to the right of the stage. Theres a picture of a little girl on the ladies door, which has 2 stalls and 1 sink. The bathroom was small but clean. Parking in the area is a bit of an issue, so Id recommend arriving early and parking on the street. Just pay really close attention to street signs and parking restrictions because some areas require permits so be prepared. I usually like parking in pay lots because of safety but the neighborhood seemed ok. It is in San Francisco, so if you dont like parking on hills (which I dont), just try to be there early to look for your ideal parking. Enjoy your shows!",5 years ago,2019-03-29 13:03:17.256968,,,,0,30,146,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,656592fceec20421611e5dcb4ab6efe6,4,"Cash only, but there is an ATM. Great venue",5 years ago,2019-03-29 13:03:17.259769,,,,0,34,62,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,df0af90d1b6ac05f06db003a5b9e3c96,5,Sebastian Bach was headbanging & singing in my face! Ty!,5 years ago,2019-03-29 13:03:17.263070,,,,0,36,,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,b7273ff7eb60d9a85065e129c4967723,5,Really cool place. Bands were good.  Sounded great,5 years ago,2019-03-29 13:03:17.265933,,,,0,99,137,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,f99f52a304578eb25abaafe278221a65,5,,5 years ago,2019-03-29 13:03:17.268748,,,,0,34,45,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,7064048fa0d9f7b2540fe731b72829b9,4,,5 years ago,2019-03-29 13:03:17.271002,,,,0,4,2,True,,
ChIJQcdLBsx_j4AROyDSIMBYKH8,Bottom of the Hill,ef54431c4d1fee470f7209d2367a2e9b,5,"on parking alone, one of the best places to see shows",5 years ago,2019-03-29 13:03:17.273230,,,,0,263,34,True,,
